DataColeta;IdNumeric;GrupoProduto;Produto;RazaoSocialPosto;CnpjPosto;Distribuidora;Endereço;Complemento;Bairro;Município;Latitude;Longitude;Uf;RegiaoPolitica;Ensaio;Resultado;UnidadeEnsaio;Conforme
2020-04-28;582519;Etanol;ETANOL HIDRATADO COMUM;KAREN COMERCIAL DE COMBUSTIVEIS LTDA;10.763.190/0001-52;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA PRESIDENTE GETULIO VARGAS,6091;;MARIA REGINA;ALVORADA;-30.00752167;-51.04215833;RS;SUL;Cor;Incolor;;Sim
2020-04-28;582513;Etanol;ETANOL HIDRATADO COMUM;POSTO COMBUSTÍVEIS SANTANA;08.818.686/0001-34;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA PRESIDENTE GETULIO VARGAS,3501;;PRIMAVERA;ALVORADA;-29.99687646;-51.0654218;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-27;582111;Etanol;ETANOL HIDRATADO COMUM;POSTO PLANALTO;92.169.218/0001-92;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA BALTAZAR OLIVEIRA GARCIA,845/865;;PASSO DA MANGUEIRA;PORTO ALEGRE;-30.01019677;-51.13538917;RS;SUL;Teor de Hidrocarbonetos;Não detectado;;Sim
2020-04-30;583591;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0033-69;BANDEIRA BRANCA;RODOVIA RS 122 KM 93,8,S/N;;PEROLA;FLORES DA CUNHA;;;RS;SUL;Destilação - 10%;199.4;°C;Sim
2020-04-30;583591;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0033-69;BANDEIRA BRANCA;RODOVIA RS 122 KM 93,8,S/N;;PEROLA;FLORES DA CUNHA;;;RS;SUL;Destilação - 95%;354.6;°C;Sim
2020-04-30;583591;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0033-69;BANDEIRA BRANCA;RODOVIA RS 122 KM 93,8,S/N;;PEROLA;FLORES DA CUNHA;;;RS;SUL;Ponto de Fulgor;45.0;°C;Sim
2020-04-30;583580;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;REDE DE POSTOS MULTIFERNANDES SMN;07.043.882/0003-83;PETROBRAS DISTRIBUIDORA S.A.;RUA JACOB LUCHESI,4565;;SANTA CATARINA;CAXIAS DO SUL;-29.14820084;-51.22393375;RS;SUL;Ponto de Fulgor;46.0;°C;Sim
2020-04-30;583563;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0134-02;BANDEIRA BRANCA;AVENIDA SAO LEOPOLDO,35;;SAO LEOPOLDO;CAXIAS DO SUL;-29.17574317;-51.18279837;RS;SUL;Cor ASTM;1.5;;Sim
2020-04-29;583065;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;DPL POSTOS LTDA - EPP.;16.867.290/0001-05;BANDEIRA BRANCA;AVENIDA SALVADOR,517;;CENTRO;TUPANDI;-29.49309292;-51.41458121;RS;SUL;Destilação - 50%;268.5;°C;Sim
2020-04-29;582993;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;ABASTECEDORA ABM LTDA;89.470.462/0027-15;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA SENADOR SALGADO FILHO,3503;;SCHARLAU;SAO LEOPOLDO;-29.7277082;-51.14872302;RS;SUL;Cor;Amarelo;;Sim
2020-04-29;582993;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;ABASTECEDORA ABM LTDA;89.470.462/0027-15;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA SENADOR SALGADO FILHO,3503;;SCHARLAU;SAO LEOPOLDO;-29.7277082;-51.14872302;RS;SUL;Massa Específica a 20°C;846.1;kg/m³;Sim
2020-04-29;582993;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;ABASTECEDORA ABM LTDA;89.470.462/0027-15;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA SENADOR SALGADO FILHO,3503;;SCHARLAU;SAO LEOPOLDO;-29.7277082;-51.14872302;RS;SUL;Teor de Enxofre;3.0;mg/kg;Sim
2020-04-27;582090;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO DE COMBUSTIVEL DA ROTULA LTDA;11.360.004/0001-05;BANDEIRA BRANCA;AVENIDA CAVALHADA,2490;;CAVALHADA;PORTO ALEGRE;-30.09794931;-51.23143311;RS;SUL;Cor ASTM;1.5;;Sim
2020-04-27;582090;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO DE COMBUSTIVEL DA ROTULA LTDA;11.360.004/0001-05;BANDEIRA BRANCA;AVENIDA CAVALHADA,2490;;CAVALHADA;PORTO ALEGRE;-30.09794931;-51.23143311;RS;SUL;Destilação - 10%;203.3;°C;Sim
2020-04-27;582102;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MEGAGAS;10.990.509/0001-82;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;AVENIDA AZENHA,355;;AZENHA;PORTO ALEGRE;-30.04690333;-51.21379167;RS;SUL;Cor;Amarelo;;Sim
2020-04-27;582102;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MEGAGAS;10.990.509/0001-82;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;AVENIDA AZENHA,355;;AZENHA;PORTO ALEGRE;-30.04690333;-51.21379167;RS;SUL;Massa Específica a 20°C;847.2;kg/m³;Sim
2020-04-27;582102;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MEGAGAS;10.990.509/0001-82;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;AVENIDA AZENHA,355;;AZENHA;PORTO ALEGRE;-30.04690333;-51.21379167;RS;SUL;Teor de Biodiesel;11.9;% volume;Sim
2020-04-27;582120;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM REDE DE POSTOS;07.473.735/0148-08;BANDEIRA BRANCA;RUA SOUZA REIS,443;;SAO JOAO;PORTO ALEGRE;-30.00291833;-51.19032667;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-27;582120;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM REDE DE POSTOS;07.473.735/0148-08;BANDEIRA BRANCA;RUA SOUZA REIS,443;;SAO JOAO;PORTO ALEGRE;-30.00291833;-51.19032667;RS;SUL;Destilação - 10%;207.3;°C;Sim
2020-04-27;582120;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM REDE DE POSTOS;07.473.735/0148-08;BANDEIRA BRANCA;RUA SOUZA REIS,443;;SAO JOAO;PORTO ALEGRE;-30.00291833;-51.19032667;RS;SUL;Teor de Enxofre;3.0;mg/kg;Sim
2020-04-27;582117;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0162-66;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA CEARA,391;;SAO JOAO;PORTO ALEGRE;-29.99932499;-51.19097025;RS;SUL;Destilação - 10%;206.1;°C;Sim
2020-04-27;582117;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;SIM - REDE DE POSTOS;07.473.735/0162-66;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA CEARA,391;;SAO JOAO;PORTO ALEGRE;-29.99932499;-51.19097025;RS;SUL;Destilação - 95%;356.3;°C;Sim
2020-04-27;582130;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO GARYBALDI;05.324.822/0001-41;RAIZEN COMBUSTÍVEIS S.A.;RUA ANITA GARIBALDI,2303;;MONT SERRAT;PORTO ALEGRE;-30.02191449;-51.17316884;RS;SUL;Teor de Biodiesel;11.8;% volume;Sim
2020-04-28;582708;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;DFG COM RCIO DE COMBUST VEIS LTDA;17.311.148/0001-40;PETROBRAS DISTRIBUIDORA S.A.;RUA FLORIANOPOLIS,3771;;MATHIAS VELHO;CANOAS;-29.90574435;-51.21964776;RS;SUL;Destilação - 95%;354.9;°C;Sim
2020-04-28;582708;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;DFG COM RCIO DE COMBUST VEIS LTDA;17.311.148/0001-40;PETROBRAS DISTRIBUIDORA S.A.;RUA FLORIANOPOLIS,3771;;MATHIAS VELHO;CANOAS;-29.90574435;-51.21964776;RS;SUL;Destilação - 10%;201.1;°C;Sim
2020-04-28;582708;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;DFG COM RCIO DE COMBUST VEIS LTDA;17.311.148/0001-40;PETROBRAS DISTRIBUIDORA S.A.;RUA FLORIANOPOLIS,3771;;MATHIAS VELHO;CANOAS;-29.90574435;-51.21964776;RS;SUL;Massa Específica a 20°C;843.9;kg/m³;Sim
2020-04-28;582688;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MASTER;04.144.615/0001-42;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA GETULIO VARGAS,801;;NITEROI;CANOAS;-29.96025667;-51.17588;RS;SUL;Cor;Amarelo;;Sim
2020-04-28;582688;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MASTER;04.144.615/0001-42;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA GETULIO VARGAS,801;;NITEROI;CANOAS;-29.96025667;-51.17588;RS;SUL;Teor de Enxofre;3.0;mg/kg;Sim
2020-04-27;582112;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO PLANALTO;92.169.218/0001-92;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA BALTAZAR OLIVEIRA GARCIA,845/865;;PASSO DA MANGUEIRA;PORTO ALEGRE;-30.01019677;-51.13538917;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582688;Óleo Diesel;ÓLEO DIESEL B S10 COMUM;POSTO MASTER;04.144.615/0001-42;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA GETULIO VARGAS,801;;NITEROI;CANOAS;-29.96025667;-51.17588;RS;SUL;Destilação - 10%;211.6;°C;Sim
2020-04-30;583589;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO NOVA PADUA LTDA - EPP;94.132.461/0001-61;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;RUA ARCANGELO VAZZATA,1300;;CENTRO;NOVA PADUA;-29.02791867;-51.30728107;RS;SUL;Teor de Enxofre;277.0;mg/kg;Sim
2020-04-30;583587;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO VARASCHIN;89.355.176/0001-70;BANDEIRA BRANCA;RUA JULIO DE CASTILHOS,596;;CENTRO;IPE;-28.81815786;-51.28014383;RS;SUL;Teor de Biodiesel;12.4;% volume;Sim
2020-04-30;583585;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;JFG COMERCIO DE COMBUSTIVEIS LTDA;06.955.731/0001-77;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA PRESIDENTE CASTELO BRANCO,398;;CENTRO;ANTONIO PRADO;-28.85365282;-51.27613268;RS;SUL;Teor de Enxofre;213.0;mg/kg;Sim
2020-04-30;583575;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO COMBOIO LTDA;90.011.305/0009-49;RAIZEN COMBUSTÍVEIS S.A.;RUA JACOB LUCHESI,2111;SALA  01;SANTA CATARINA;CAXIAS DO SUL;-29.15298545;-51.20340415;RS;SUL;Cor;Vermelho;;Sim
2020-04-30;583570;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0005-05;PETROBRAS DISTRIBUIDORA S.A.;RUA MATTEO GIANELLA,505;SALA A;PIO X;CAXIAS DO SUL;-29.16010022;-51.19379842;RS;SUL;Ponto de Fulgor;50.0;°C;Sim
2020-04-30;583570;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0005-05;PETROBRAS DISTRIBUIDORA S.A.;RUA MATTEO GIANELLA,505;SALA A;PIO X;CAXIAS DO SUL;-29.16010022;-51.19379842;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-30;583560;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0013-15;BANDEIRA BRANCA;RUA 20 DE SETEMBRO,1077;SALA A;CENTRO;CAXIAS DO SUL;-29.16471045;-51.17067367;RS;SUL;Massa Específica a 20°C;846.6;kg/m³;Sim
2020-04-30;583560;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0013-15;BANDEIRA BRANCA;RUA 20 DE SETEMBRO,1077;SALA A;CENTRO;CAXIAS DO SUL;-29.16471045;-51.17067367;RS;SUL;Destilação - 10%;188.6;°C;Sim
2020-04-29;583057;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO MORANGUINHO LTDA;90.621.590/0001-62;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA RS 122,SN;;CENTRO;BOM PRINCIPIO;-29.49238869;-51.35883421;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;583048;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS CHOPPAO LTDA.;92.668.813/0007-68;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA AFONSO JORGE LEDUR,178;;JARDIM DO VALE;BOM PRINCIPIO;-29.4864923;-51.35571073;RS;SUL;Destilação - 50%;275.3;°C;Sim
2020-04-29;583048;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS CHOPPAO LTDA.;92.668.813/0007-68;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA AFONSO JORGE LEDUR,178;;JARDIM DO VALE;BOM PRINCIPIO;-29.4864923;-51.35571073;RS;SUL;Massa Específica a 20°C;842.8;kg/m³;Sim
2020-04-29;583044;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0020-44;BANDEIRA BRANCA;RUA VINTE E CINCO DE SETEMBRO,886;;CENTRO;CARLOS BARBOSA;-29.29058865;-51.49519167;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;583021;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS ELLO;11.125.256/0001-41;BANDEIRA BRANCA;AVENIDA UNISINOS,1441;;CRISTO REI;SAO LEOPOLDO;-29.79260135;-51.1585786;RS;SUL;Destilação - 85%;347.0;°C;Sim
2020-04-29;583021;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS ELLO;11.125.256/0001-41;BANDEIRA BRANCA;AVENIDA UNISINOS,1441;;CRISTO REI;SAO LEOPOLDO;-29.79260135;-51.1585786;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-30;583603;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ANTONINHO CHINALI;88.630.421/0001-47;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA PRESIDENTE VARGAS,330;;GALOPOLIS;CAXIAS DO SUL;-29.22449747;-51.16089963;RS;SUL;Destilação - 10%;192.8;°C;Sim
2020-04-29;582998;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;REDE ENERGIA;89.470.462/0041-73;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA IMPERATRIZ LEOPOLDINA,1600;;SAO JOSE;SAO LEOPOLDO;-29.76142455;-51.12443141;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582998;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;REDE ENERGIA;89.470.462/0041-73;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA IMPERATRIZ LEOPOLDINA,1600;;SAO JOSE;SAO LEOPOLDO;-29.76142455;-51.12443141;RS;SUL;Destilação - 85%;346.3;°C;Sim
2020-04-30;583600;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS AJP;20.021.741/0001-66;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;RODOVIA BR 116,20286;KM    151,2;BELA VISTA;CAXIAS DO SUL;;;RS;SUL;Destilação - 50%;286.0;°C;Sim
2020-04-30;583600;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTOS AJP;20.021.741/0001-66;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;RODOVIA BR 116,20286;KM    151,2;BELA VISTA;CAXIAS DO SUL;;;RS;SUL;Teor de Enxofre;187.0;mg/kg;Sim
2020-04-30;583597;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;BCR COMERCIO DE COMBUSTIVEIS LTDA;14.060.985/0003-17;RAIZEN COMBUSTÍVEIS S.A.;ESTRADA BR 116,15577;KM 147;SAO CIRO;CAXIAS DO SUL;-29.14546135;-51.13975563;RS;SUL;Cor;Vermelho;;Sim
2020-04-30;583597;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;BCR COMERCIO DE COMBUSTIVEIS LTDA;14.060.985/0003-17;RAIZEN COMBUSTÍVEIS S.A.;ESTRADA BR 116,15577;KM 147;SAO CIRO;CAXIAS DO SUL;-29.14546135;-51.13975563;RS;SUL;Teor de Enxofre;200.0;mg/kg;Sim
2020-04-30;583594;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0042-50;BANDEIRA BRANCA;RODOVIA RST 453 KM153,S/N;;ANA RECH;CAXIAS DO SUL;-29.1279995;-51.07533961;RS;SUL;Destilação - 50%;282.0;°C;Sim
2020-04-30;583594;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0042-50;BANDEIRA BRANCA;RODOVIA RST 453 KM153,S/N;;ANA RECH;CAXIAS DO SUL;-29.1279995;-51.07533961;RS;SUL;Massa Específica a 20°C;847.1;kg/m³;Sim
2020-04-30;583594;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;SIM - REDE DE POSTOS;07.473.735/0042-50;BANDEIRA BRANCA;RODOVIA RST 453 KM153,S/N;;ANA RECH;CAXIAS DO SUL;-29.1279995;-51.07533961;RS;SUL;Ponto de Fulgor;58.0;°C;Sim
2020-04-27;582086;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO DO LUCIO;89.867.865/0001-63;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA DR CECILIO MONZA,10822;;BELEM NOVO;PORTO ALEGRE;-30.20923629;-51.1807133;RS;SUL;Massa Específica a 20°C;844.5;kg/m³;Sim
2020-04-27;582086;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO DO LUCIO;89.867.865/0001-63;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA DR CECILIO MONZA,10822;;BELEM NOVO;PORTO ALEGRE;-30.20923629;-51.1807133;RS;SUL;Teor de Enxofre;272.0;mg/kg;Sim
2020-04-27;582124;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;93.489.243/0042-94;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA VOLUNTARIOS DA PATRIA,2407;;FLORESTA;PORTO ALEGRE;-30.01318737;-51.21137807;RS;SUL;Destilação - 85%;347.5;°C;Sim
2020-04-27;582124;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;93.489.243/0042-94;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA VOLUNTARIOS DA PATRIA,2407;;FLORESTA;PORTO ALEGRE;-30.01318737;-51.21137807;RS;SUL;Destilação - 90%;363.0;°C;Sim
2020-04-28;582712;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;DFG COM RCIO DE COMBUST VEIS LTDA;17.311.148/0002-20;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA ENGENHEIRO IRINEU CARVALHO BRAGA,1190;;RIO BRANCO;CANOAS;-29.95565372;-51.19116477;RS;SUL;Cor;Vermelho;;Sim
2020-04-28;582710;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO AVANT;23.777.789/0001-97;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RUA SALDANHA DA GAMA,34;;HARMONIA;CANOAS;-29.91833084;-51.1897745;RS;SUL;Teor de Enxofre;218.0;mg/kg;Sim
2020-04-28;582700;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;93.489.243/0047-07;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA BOQUEIRAO,910;;IGARA;CANOAS;-29.90416754;-51.17015535;RS;SUL;Ponto de Fulgor;47.0;°C;Sim
2020-04-28;582700;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA;93.489.243/0047-07;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA BOQUEIRAO,910;;IGARA;CANOAS;-29.90416754;-51.17015535;RS;SUL;Teor de Enxofre;251.0;mg/kg;Sim
2020-04-28;582697;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MD III;02.603.779/0003-27;BANDEIRA BRANCA;AVENIDA SANTOS FERREIRA,3800;;ESTANCIA VELHA;CANOAS;-29.92478174;-51.14195023;RS;SUL;Destilação - 50%;285.6;°C;Sim
2020-04-28;582697;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MD III;02.603.779/0003-27;BANDEIRA BRANCA;AVENIDA SANTOS FERREIRA,3800;;ESTANCIA VELHA;CANOAS;-29.92478174;-51.14195023;RS;SUL;Massa Específica a 20°C;848.6;kg/m³;Sim
2020-04-27;582064;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECEDORA DE COMBUSTIVEIS ROMADER LTDA - EPP;09.475.059/0001-00;BANDEIRA BRANCA;AVENIDA OTTO NIEMEYER,1043;;TRISTEZA;PORTO ALEGRE;-30.10805962;-51.24844151;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-27;582064;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECEDORA DE COMBUSTIVEIS ROMADER LTDA - EPP;09.475.059/0001-00;BANDEIRA BRANCA;AVENIDA OTTO NIEMEYER,1043;;TRISTEZA;PORTO ALEGRE;-30.10805962;-51.24844151;RS;SUL;Teor de Biodiesel;12.0;% volume;Sim
2020-04-27;582064;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECEDORA DE COMBUSTIVEIS ROMADER LTDA - EPP;09.475.059/0001-00;BANDEIRA BRANCA;AVENIDA OTTO NIEMEYER,1043;;TRISTEZA;PORTO ALEGRE;-30.10805962;-51.24844151;RS;SUL;Teor de Enxofre;247.0;mg/kg;Sim
2020-04-28;582544;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECE POSTO DE COMBUSTIVEIS EIRELI;23.110.962/0001-07;BANDEIRA BRANCA;RODOVIA RS-020,4765;ESQ.R.AMAZONAS 20;NEOPOLIS;GRAVATAI;-29.90388927;-51.0297686;RS;SUL;Destilação - 90%;355.1;°C;Sim
2020-04-28;582544;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECE POSTO DE COMBUSTIVEIS EIRELI;23.110.962/0001-07;BANDEIRA BRANCA;RODOVIA RS-020,4765;ESQ.R.AMAZONAS 20;NEOPOLIS;GRAVATAI;-29.90388927;-51.0297686;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582544;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;ABASTECE POSTO DE COMBUSTIVEIS EIRELI;23.110.962/0001-07;BANDEIRA BRANCA;RODOVIA RS-020,4765;ESQ.R.AMAZONAS 20;NEOPOLIS;GRAVATAI;-29.90388927;-51.0297686;RS;SUL;Destilação - 50%;277.7;°C;Sim
2020-04-28;582537;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO APOLO VI;32.548.253/0001-90;BANDEIRA BRANCA;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,6555;;BOM PRINCIPIO;GRAVATAI;-29.93210692;-51.06022786;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582537;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO APOLO VI;32.548.253/0001-90;BANDEIRA BRANCA;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,6555;;BOM PRINCIPIO;GRAVATAI;-29.93210692;-51.06022786;RS;SUL;Destilação - 10%;193.7;°C;Sim
2020-04-28;582537;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO APOLO VI;32.548.253/0001-90;BANDEIRA BRANCA;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,6555;;BOM PRINCIPIO;GRAVATAI;-29.93210692;-51.06022786;RS;SUL;Destilação - 50%;285.8;°C;Sim
2020-04-28;582537;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO APOLO VI;32.548.253/0001-90;BANDEIRA BRANCA;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,6555;;BOM PRINCIPIO;GRAVATAI;-29.93210692;-51.06022786;RS;SUL;Destilação - 90%;364.9;°C;Sim
2020-04-28;582535;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO ALPHAVILLE;08.815.909/0001-00;POTENCIAL PETRÓLEO LTDA;RUA JORGE CHRISOSTEMO DA COSTA,745;;BARNABE;GRAVATAI;-29.93019667;-51.03295;RS;SUL;Destilação - 50%;285.6;°C;Sim
2020-04-28;582535;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO ALPHAVILLE;08.815.909/0001-00;POTENCIAL PETRÓLEO LTDA;RUA JORGE CHRISOSTEMO DA COSTA,745;;BARNABE;GRAVATAI;-29.93019667;-51.03295;RS;SUL;Destilação - 90%;362.1;°C;Sim
2020-04-28;582535;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO ALPHAVILLE;08.815.909/0001-00;POTENCIAL PETRÓLEO LTDA;RUA JORGE CHRISOSTEMO DA COSTA,745;;BARNABE;GRAVATAI;-29.93019667;-51.03295;RS;SUL;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-28;582535;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO ALPHAVILLE;08.815.909/0001-00;POTENCIAL PETRÓLEO LTDA;RUA JORGE CHRISOSTEMO DA COSTA,745;;BARNABE;GRAVATAI;-29.93019667;-51.03295;RS;SUL;Cor;Vermelho;;Sim
2020-04-28;582533;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO Z + Z DE COMBUSTIVEIS GRAVATAI LTDA;03.300.539/0001-54;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,917;;COHAB C;GRAVATAI;-29.93739974;-51.00277947;RS;SUL;Cor;Vermelho;;Sim
2020-04-28;582533;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO Z + Z DE COMBUSTIVEIS GRAVATAI LTDA;03.300.539/0001-54;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA,917;;COHAB C;GRAVATAI;-29.93739974;-51.00277947;RS;SUL;Destilação - 85%;346.2;°C;Sim
